No.	Name	Description	Version	Popularity	Likes	Stars	Forks	Issues	Owner	Publisher	License	Last Commit	Repository URL
29	printing	Plugin that allows Flutter apps to generate and print documents to compatible printers on Android, iOS, macOS, Windows, and Linux, as well as web print.	5.9.3	98.89423702354625	973	949	370	117	DavBfr	nfet.net	Apache-2.0	2022-12-06T09:29:55.000Z	https://github.com/DavBfr/dart_pdf
30	flutter_form_builder	This package helps in creation of forms in Flutter by removing the boilerplate code, reusing validation, react to changes, and collect final user input.	7.7.0	98.87255539655696	1716	1192	441	52	flutter-form-builder-ecosystem	flutterformbuilderecosystem.com	BSD-3-Clause	2022-12-15T15:22:03.000Z	https://github.com/flutter-form-builder-ecosystem/flutter_form_builder
31	dotted_line	This package allows you to draw dotted lines with Flutter. You can draw a beautiful dotted line.	3.1.0	98.83352846797624	177	33	12	4	umechanhika		BSD-3-Clause	2022-09-04T08:08:54.000Z	https://github.com/umechanhika/dotted_line
32	video_thumbnail	A flutter plugin for creating a thumbnail from a local video file or from a video URL.	0.5.3	98.79883786479337	340	153	114	28	justsoft		MIT	2022-11-14T15:45:18.000Z	https://github.com/justsoft/video_thumbnail
33	mobile_scanner	A universal barcode and QR code scanner for Flutter based on MLKit. Uses CameraX on Android, AVFoundation on iOS and Apple Vision & AVFoundation on macOS.	2.1.0	98.77715623780409	688	320	194	76	juliansteenbakker	steenbakker.dev	BSD-3-Clause	2022-12-13T12:26:48.000Z	https://github.com/juliansteenbakker/mobile_scanner
34	awesome_notifications	A complete solution to create Local and Push Notifications, customizing buttons, images, sounds, emoticons and applying many different layouts for Flutter apps.	0.7.4+1	98.75981093621266	1932	561	211	23	rafaelsetragni	carda.me	Apache-2.0	2022-11-28T13:30:31.000Z	https://github.com/rafaelsetragni/awesome_notifications
35	grouped_list	A Flutter ListView where the list items can be grouped into sections.	5.1.2	98.74246563462123	911	275	78	45	Dimibe	begnis.dev	MIT	2022-10-20T16:04:42.000Z	https://github.com/Dimibe/grouped_list
36	flutter_staggered_animations	Easily add staggered animations to your ListView, GridView, Column and Row children as shown in Material Design guidelines	1.1.1	98.73379298382551	1317	1231	119	10	The-ring-io	dailyn.app	MIT	2022-11-09T20:05:42.000Z	https://github.com/mobiten/flutter_staggered_animations
37	rive	Rive 2 Flutter Runtime. This package provides runtime functionality for playing back and interacting with animations built with the Rive editor available at https://rive.app.	0.10.0	98.66874810285763	977	751	126	52	rive-app	rive.app	MIT	2022-12-14T22:15:44.000Z	https://github.com/rive-app/rive-flutter
38	responsive_framework	Easily make Flutter apps responsive. Automatically adapt UI to different screen sizes. Responsiveness made simple.	0.2.0	98.62538484887907	2100	924	110	50	Codelessly	codelessly.com	0BSD	2022-09-18T16:01:30.000Z	https://github.com/Codelessly/ResponsiveFramework
39	animate_do	Beautiful animations inspired on Animate.css, every animation is a widget that contains default but customizable values that look attractive.	3.0.2	98.5906942456962	2897	157	30	7	Klerith	fernando-herrera.com	MIT	2022-11-24T13:47:31.000Z	https://github.com/Klerith/animate_do_package
40	marquee	A Flutter widget that scrolls text infinitely. Provides many customizations including custom scroll directions, durations, curves as well as pauses after every round.	2.2.3	98.49963141234119	663	216	64	36	MarcelGarus		MIT	2022-06-04T20:38:07.000Z	https://github.com/MarcelGarus/marquee
41	photo_manager	A Flutter plugin that provides assets abstraction management APIs on Android, iOS, and macOS.	2.5.2	98.49529508694333	408	518	215	24	fluttercandies	fluttercandies.com	Apache-2.0	2022-12-19T03:32:43.000Z	https://github.com/fluttercandies/flutter_photo_manager
42	country_picker	A flutter package to select a country from a list of countries.	2.0.19	98.46060448376046	157	58	81	20	Daniel-Ioannou		MIT	2022-12-17T15:43:54.000Z	https://github.com/Daniel-Ioannou/flutter_country_picker
43	flutter_animate	Add beautiful animated effects & builders in Flutter, via an easy, customizable, unified API.	2.0.1	98.44759550756689	585	346	19	19	gskinner	gskinner.com	BSD-3-Clause	2022-12-19T00:11:20.000Z	https://github.com/gskinner/flutter_animate
44	persistent_bottom_nav_bar	A do all, highly customizable persistent/static bottom navigation bar for flutter. Includes up-to 20 styles.	5.0.2	98.4259138805776	1585	420	257	152	BilalShahid13		BSD-3-Clause	2022-10-09T22:19:51.000Z	https://github.com/BilalShahid13/PersistentBottomNavBar
45	multi_select_flutter	A flexible multi select package for Flutter. Make multi select widgets the way you want.	4.1.3	98.34786002341616	477	176	141	98	CHB61		BSD-2-Clause	2022-12-08T10:41:19.000Z	https://github.com/CHB61/flutter-multi-select
46	timeline_tile	A package to help you build highly customisable timelines with Flutter.	2.0.0	98.3435236980183	1336	542	122	23	JHBitencourt	juliobitencourt.com	MIT	2022-10-26T12:08:15.000Z	https://github.com/JHBitencourt/timeline_tile
47	sliver_tools	A set of useful sliver tools that are missing from the flutter framework	0.2.8	98.32184207102901	752	410	39	16	Kavantix	pietervanloon.com	MIT	2022-11-28T10:51:07.000Z	https://github.com/Kavantix/sliver_tools
48	youtube_player_iframe	Flutter port of the official YouTube iFrame player API. Supports web & mobile platforms.	3.1.0	98.3131694202333	356	555	563	311	sarbagyastha	sarbagyastha.com.np	BSD-3-Clause	2022-12-12T15:34:31.000Z	https://github.com/sarbagyastha/youtube_player_flutter
49	wechat_assets_picker	An audio/video/image picker in pure Dart which is the same with WeChat,support multi picking, custom item and delegates override.	8.2.0	98.30449676943758	436	1116	309	4	fluttercandies	fluttercandies.com	Apache-2.0	2022-12-19T03:15:36.000Z	https://github.com/fluttercandies/flutter_wechat_assets_picker
50	in_app_update	Enables In App Updates on Android using the official Android APIs.	4.0.1	98.30016044403972	623	234	57	10	jonasbark	jonasbark.de	NOASSERTION	2022-11-28T11:08:00.000Z	https://github.com/jonasbark/flutter_in_app_update
51	form_builder_validators	Form Builder Validators set of validators for FlutterFormBuilder. Provides common validators and a way to make your own.	8.4.0	98.29582411864186	108	7	15	4	flutter-form-builder-ecosystem	flutterformbuilderecosystem.com	BSD-3-Clause	2022-12-01T07:09:26.000Z	https://github.com/flutter-form-builder-ecosystem/form_builder_validators
52	flutter_sound	Europe Stand With Ukraine. Pray for Ukraine. A complete api for audio playback and recording. Audio player, audio recorder.	9.2.13	98.27414249165257	1026	762	459	245	Canardoux	tau.canardoux.xyz	MPL-2.0	2022-10-21T03:07:36.000Z	https://github.com/canardoux/flutter_sound
53	flutter_phoenix	Easily restart your application from scratch, losing any previous state	1.1.0	98.26980616625471	360	119	9	7	The-ring-io	dailyn.app	MIT	2022-08-23T16:00:34.000Z	https://github.com/mobiten/flutter_phoenix
54	nb_utils	Collection of Widgets and helpful Methods that every developer needs.	4.6.25	98.20909761068471	207	51	19	5	bhoominn	bhoominn.com	MIT	2022-11-24T17:43:31.000Z	https://github.com/bhoominn/nb_utils
55	loading_animation_widget	Loading animation or loading spiner or loader. It's used to show loading animation when the app is in loading state or something is processing for uncertain time.	1.2.0+4	98.19175230909327	523	68	20	1	watery-desert	waterydesert.com	BSD-3-Clause	2022-12-14T11:04:34.000Z	https://github.com/watery-desert/loading_animation_widget
56	nested	A Flutter Widget which helps nest multiple widgets without needing to manually nest them.	1.0.0	98.17440700750184	265	113	12	1	rrousselGit	dash-overflow.net	MIT	2021-02-20T16:36:28.000Z	https://github.com/rrousselGit/nested
57	workmanager	Flutter Workmanager. This plugin allows you to schedule background work on Android and iOS.	0.5.1	98.13104375352326	1253	699	173	59	fluttercommunity	fluttercommunity.dev	MIT	2022-11-07T20:00:35.000Z	https://github.com/fluttercommunity/flutter_workmanager
58	data_table_2	In-place substitute for Flutter's DataTable and PaginatedDataTable with fixed/sticky headers and few extra features	2.3.10	98.1267074281254	405	118	69	18	maxim-saplin	saplin.blogspot.com	BSD-3-Clause	2022-12-18T19:30:21.000Z	https://github.com/maxim-saplin/data_table_2
59	barcode_widget	Barcode generation widget for Flutter with support for standard barcodes.	2.0.3	97.97493603920037	180	88	26	7	DavBfr	nfet.net	Apache-2.0	2022-12-07T16:49:31.000Z	https://github.com/DavBfr/dart_barcode
60	purchases_flutter	Flutter in-app purchases and subscriptions made easy. The plugin supports Apple, Android, and the web.	4.5.3	97.97059971380251	406	412	114	14	RevenueCat	revenuecat.com	MIT	2022-12-16T18:35:03.000Z	https://github.com/RevenueCat/purchases-flutter
61	flutter_login_facebook	Login via Facebook. Easily add Facebook login feature in your application. User profile information included.	1.7.0	97.90989115823251	176	64	42	14	Innim	innim.ru	BSD-3-Clause	2022-12-07T15:09:34.000Z	https://github.com/Innim/flutter_login_facebook
62	amplify_flutter	The top level Flutter package for the AWS Amplify libraries.	0.6.10	97.78847404709249	111	1127	176	193	aws-amplify	aws-amplify.com	Apache-2.0	2022-12-19T00:25:38.000Z	https://github.com/aws-amplify/amplify-flutter
63	flutter_phone_direct_caller	Simple flutter plugin to call a number directly, without going to phone dialer, from app	2.1.1	97.76245609470534	222	21	20	9	yanisalfian		MIT	2022-10-26T15:29:16.000Z	https://github.com/yanisalfian/flutter-phone-direct-caller
64	flutter_cached_pdfview	A package to show Native PDF View for iOS and Android, support Open from a different resource like Path, Asset or Url and Cache it.	0.4.1	97.74944711851178	291	94	34	39	binSaed	abdosaed.ml	MIT	2022-05-16T21:31:57.000Z	https://github.com/AbdOoSaed/flutter_cached_pdfview
65	amplify_auth_cognito	The Amplify Flutter Auth category plugin using the AWS Cognito provider.	0.6.10	97.74511079311392	66	1127	176	193	aws-amplify	aws-amplify.com	Apache-2.0	2022-12-19T00:25:38.000Z	https://github.com/aws-amplify/amplify-flutter
66	flutter_ringtone_player	A simple player for system default ringtones, alarms and notifications	3.2.0	97.71475651532892	173	61	37	8	inway	inway.dev	MIT	2022-11-08T23:47:13.000Z	https://github.com/inway/flutter_ringtone_player
67	flutter_chat_ui	Actively maintained, community-driven chat UI implementation with an optional Firebase BaaS.	1.6.6	97.68006591214605	694	627	328	24	flyerhq	flyer.chat	Apache-2.0	2022-12-15T19:35:36.000Z	https://github.com/flyerhq/flutter_chat_ui
68	flutter_windowmanager	A Flutter plugin for manipulating Android WindowManager LayoutParams.	0.2.0	97.64971163436104	197	39	17	9	adaptant-labs	adaptant.io	Apache-2.0	2021-08-26T10:45:43.000Z	https://github.com/adaptant-labs/flutter_windowmanager
69	shrine_images	Image assets for the Material Components for Flutter codelabs based on an app called Shrine.	2.0.2	97.63670265816748	5	18	19	0	material-components		NOASSERTION	2022-12-07T19:48:40.000Z	https://github.com/material-components/material-components-flutter-codelabs-packages
70	android_id	A Flutter plugin for getting the Android ID. Only for Android.	0.1.3+1	97.61502103117819	37	12	3	1	fluttercommunity	achim.io	BSD-3-Clause	2022-11-28T22:33:32.000Z	https://github.com/fluttercommunity/android_id
71	flex_color_scheme	A Flutter package to use and make beautiful Material design based themes.	6.1.1	97.60201205498461	1364	454	59	3	rydmike	rydmike.com	NOASSERTION	2022-12-11T20:12:08.000Z	https://github.com/rydmike/flex_color_scheme
72	velocity_x	A minimalist Flutter framework for rapidly building custom designs.	3.6.0	97.58900307879104	1084	1160	161	11	iampawan	codepur.dev	MIT	2022-10-12T13:25:49.000Z	https://github.com/iampawan/VelocityX
73	adaptive_dialog	Show alert dialog or modal action sheet adaptively according to platform.	1.8.0+1	97.52395819782316	708	244	46	11	mono0926	mono0926.com	MIT	2022-09-01T00:24:24.000Z	https://github.com/mono0926/adaptive_dialog
74	flutter_quill	A rich text editor supporting mobile and web (Demo App @ bulletjournal.us)	6.1.6	97.4805949438446	919	1667	450	60	singerdmx	bulletjournal.us	MIT	2022-11-17T20:45:49.000Z	https://github.com/singerdmx/flutter-quill
75	flutter_vibrate	A Haptic Feedback plugin.	1.3.0	97.41121373747886	129	81	54	2	rodydavis		MIT	2022-02-26T16:48:22.000Z	https://github.com/rodydavis/flutter_vibrate
76	isar_flutter_libs	Isar Core binaries for the Isar Database. Needs to be included for Flutter apps.	3.0.5	97.36785048350029	13	2014	159	52	isar	isar.dev	Apache-2.0	2022-12-19T03:15:56.000Z	https://github.com/isar/isar
77	stop_watch_timer	Simple CountUp timer / CountDown timer. It easily create app of stopwatch.	2.0.0	97.36351415810243	172	75	39	1	hukusuke1007	neverjp.com	MIT	2022-09-10T08:14:40.000Z	https://github.com/hukusuke1007/stop_watch_timer
78	image_editor	Edit your image data and output to file/memory on Android and iOS.	1.3.0	97.33749620571528	209	314	94	15	fluttercandies	fluttercandies.com	Apache-2.0	2022-11-15T13:26:26.000Z	https://github.com/fluttercandies/flutter_image_editor
79	flick_video_player	Flick Video Player is a video player for flutter. The video_player plugin gives low level access for the video playback.	0.5.0	97.21607909457526	350	194	167	33	GeekyAnts	geekyants.com	NOASSERTION	2022-11-04T11:04:21.000Z	https://github.com/GeekyAnts/flick-video-player
80	expandable_text	Widget that only shows the first lines of a text and adds a link to expand the full text.	2.3.0	97.19439746758597	165	33	30	12	fweinaug		MIT	2022-06-13T05:36:21.000Z	https://github.com/fweinaug/expandable_text
81	dynamic_color	A Flutter package to create Material color schemes based on a platform's implementation of dynamic color.	1.5.4	97.1597068644031	153	53	12	6	material-foundation	material.io	BSD-3-Clause	2022-12-07T11:11:46.000Z	https://github.com/material-foundation/material-dynamic-color-flutter
82	mixpanel_flutter	Official Flutter Tracking SDK for Mixpanel Analytics developed and maintained by Mixpanel, Inc.	2.0.0	97.12501626122024	65	43	32	22	mixpanel		Apache-2.0	2022-12-12T13:51:32.000Z	https://github.com/mixpanel/mixpanel-flutter
83	external_app_launcher	A Flutter plugin which helps you to open another app from your app	3.1.0	97.1076709596288	159	4	12	5	GeekyAnts	geekyants.com	BSD-3-Clause	2022-08-04T13:42:48.000Z	https://github.com/GeekyAnts/external_app_launcher
84	styled_text	Text widget with formatted text using tags. Makes it easier to use formatted text in multilingual applications.	6.0.0	97.0686440310481	286	59	36	1	andyduke	amazingsoftworks.com	BSD-3-Clause	2022-10-11T16:57:09.000Z	https://github.com/andyduke/styled_text_package
85	file_saver	This package will help you save file with a single method on any platform including macOS, iOS, Android, Windows, Web, Linux.	0.1.1	97.05563505485452	177	32	40	19	incrediblezayed		BSD-3-Clause	2022-07-27T07:31:34.000Z	https://github.com/incrediblezayed/file_saver
86	brasil_fields	O jeito mais fácil de utilizar padrões e formatos brasileiros em seu projeto Dart.	1.9.0	97.05129872945666	399	98	32	10	flutterbootcamp	flutterbootcamp.com.br	NOASSERTION	2022-12-16T23:09:29.000Z	https://github.com/flutterbootcamp/brasil_fields
87	flutter_archive	Create and extract ZIP archive files in Android, iOS and macOS. Zip all files in a directory recursively or a given list of files.	5.0.0	96.98625384848879	108	46	34	10	kineapps	kineapps.com	BSD-3-Clause	2022-10-21T10:29:33.000Z	https://github.com/kineapps/flutter_archive
88	pinch_zoom	A widget based on Flutter's new Interactive Viewer that makes picture pinch zoom, and return to its initial size and position when released.	1.0.0	96.91687264212307	139	35	13	3	tkortekaas	jelter.net	ISC	2021-07-16T19:20:08.000Z	https://github.com/tkortekaas/pinch_zoom
89	objectbox_flutter_libs	Superfast NoSQL Flutter / Dart database. This package contains Flutter runtime libraries for ObjectBox.	1.7.0	96.88651836433806	17	720	87	54	objectbox	objectbox.io	Apache-2.0	2022-12-16T15:46:25.000Z	https://github.com/objectbox/objectbox-dart
90	flutter_sms	A Flutter plugin to Send SMS and MMS on iOS and Android. If iMessage is enabled it will send as iMessage on iOS. This plugin must be tested on a real device on iOS.	2.3.3	96.84749143575733	249	208	96	28	fluttercommunity	fluttercommunity.dev	MIT	2022-08-02T13:56:14.000Z	https://github.com/fluttercommunity/flutter_sms
91	flutter_login	A login widget with login/signup functionalities to help speed up development	4.1.1	96.82580980876804	1059	1224	658	61	NearHuscarl		MIT	2022-12-07T07:52:51.000Z	https://github.com/NearHuscarl/flutter_login
92	twitter_login	Flutter Twitter Login Plugin. Library for login with Twitter APIs OAuth service	4.2.3	96.82147348337018	84	44	32	6	0maru		MIT	2022-11-12T14:45:11.000Z	https://github.com/0maru/twitter_login
93	iconsax	Iconsax for flutter (1000+ icons 6 diferent styles, total 6000+ icons).	0.0.8	96.77377390399376	217	14	5	8	luisDanielRoviraContreras		GPL-3.0	2022-06-28T08:48:23.000Z	https://github.com/luisDanielRoviraContreras/flutter_iconsax
94	bitsdojo_window	A package to help with creating custom windows with Flutter desktop (custom border, titlebar and minimize/maximize/close buttons) and common desktop window operations (show/hide/position on screen) for Windows and macOS	0.1.5	96.76076492780018	653	600	142	98	bitsdojo	bitsdojo.com	MIT	2022-11-19T14:48:02.000Z	https://github.com/bitsdojo/bitsdojo_window
95	amplitude_flutter	Amplitude Flutter plugin	3.13.0	96.74341962620875	72	80	38	19	amplitude		MIT	2022-12-12T20:30:44.000Z	https://github.com/amplitude/Amplitude-Flutter
96	custom_refresh_indicator	Flutter Widget that make it easy to implement custom refresh indicator.	2.0.1	96.7174016738216	393	315	47	0	gonuit	klyta.it	MIT	2022-11-04T16:56:56.000Z	https://github.com/gonuit/flutter-custom-refresh-indicator
97	custom_pop_up_menu	Wrap a widget with CustomPopupMenu, Tap or Long Press this widget, a popup menu would display in a suitable position.	1.2.4	96.71306534842374	189	88	34	9	malikwang	malikwang.com	MIT	2022-10-29T19:46:59.000Z	https://github.com/malikwang/custom_pop_up_menu
98	flutter_exif_rotation	Flutter plugin that fixes the picture orientation when it's took in landscape for some devices.	0.5.1	96.522267030918	56	23	46	15	NGhebreial		BSD-3-Clause	2022-04-03T10:36:06.000Z	https://github.com/NGhebreial/flutter_exif_rotation
99	webview_cookie_manager	Have you been turned into a cookie management problem? This package can help. It has all of the cookie management functionality you have been looking for.	2.0.6	96.45288582455227	63	40	29	6	fryette	mobilepeople.dev	MIT	2021-11-15T11:07:33.000Z	https://github.com/fryette/webview_cookie_manager
100	amplify_api	The Amplify Flutter API category plugin, supporting GraphQL and REST operations.	0.6.10	96.44421317375655	30	1127	176	193	aws-amplify	aws-amplify.com	Apache-2.0	2022-12-19T00:25:38.000Z	https://github.com/aws-amplify/amplify-flutter
101	simple_gradient_text	Create fast and simple gradient texts, whether linear or radial, you just decide the colors and the text to display, very easy.	1.2.4	96.40518624517583	38	5	5	0	astudilloalex	alexastudillo.com	Apache-2.0	2022-09-24T19:09:38.000Z	https://github.com/astudilloalex/flutter_gradient_text
102	custom_info_window	A widget based custom info window for google_maps_flutter package.	1.0.1	96.38350461818655	90	21	16	6	abhishekduhoon	abhishekduhoon.com	BSD-3-Clause	2022-09-19T00:18:17.000Z	https://github.com/abhishekduhoon/custom_info_window
103	scroll_snap_list	A Flutter widget that allows "snaping" event to an item at the end of user-scroll.	0.9.1	96.37916829278869	289	84	30	13	MSVCode	msvcode.com	NOASSERTION	2022-05-29T10:59:44.000Z	https://github.com/MSVCode/scroll_snap_list
104	tab_indicator_styler	Add beautiful and trending tab indicators directly to your default Flutter TabBar	2.0.0	96.37049564199297	203	50	16	3	adar2378	theadar.xyz	MIT	2022-04-20T05:11:00.000Z	https://github.com/adar2378/tab_indicator_styler
105	wechat_camera_picker	A camera picker based on WeChat's UI which is a separate runnable extension to wechat_assets_picker.	3.6.5	96.36615931659512	137	264	83	5	fluttercandies	fluttercandies.com	Apache-2.0	2022-12-19T03:18:04.000Z	https://github.com/fluttercandies/flutter_wechat_camera_picker
106	pluto_grid	PlutoGrid is a dataGrid that can be controlled by the keyboard on desktop and web. Of course, it works well on Android and IOS. (DataGrid, DataTable, Data Grid, Data Table, Sticky)	5.4.9	96.34881401500368	554	444	136	94	bosskmk	weblaze.dev	MIT	2022-12-15T13:38:25.000Z	https://github.com/bosskmk/pluto_grid
107	supabase_flutter	Flutter integration for Supabase. This package makes it simple for developers to build secure and scalable products.	1.2.2	96.34014136420797	173	237	52	54	supabase	supabase.io	MIT	2022-12-02T09:07:59.000Z	https://github.com/supabase/supabase-flutter
108	accordion	An expandable Flutter widget list where each item can be expanded or collapsed simply by clicking on the header.	2.5.1	96.32279606261653	173	29	21	5	GotJimmy	vulcansoft.com	NOASSERTION	2022-07-10T20:10:18.000Z	https://github.com/GotJimmy/accordion
109	searchfield	A highly customizable, simple and easy to use flutter Widget to add a searchfield to your Flutter Application. This Widget allows you to search and select from list of suggestions.	0.7.2	96.31845973721867	157	45	28	20	maheshmnj	maheshjamdade.com	MIT	2022-11-21T21:23:07.000Z	https://github.com/maheshmnj/searchfield
